@relation QSAR-Dataset-from-ChEMBL17-for-Drug-Target-with-ChEMBL_ID:CHEMBL253-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-R1

@attribute SpDiam_EA.ed. numeric
@attribute CATS2D_07_DL numeric
@attribute GATS5m numeric
@attribute SpDiam_EA.bo. numeric
@attribute Eig01_EA.bo. numeric
@attribute SM11_AEA.ri. numeric
@attribute SpMax_EA.bo. numeric
@attribute SsCH3 numeric
@attribute SM13_EA.ed. numeric
@attribute Eig01_AEA.ed. numeric
@attribute SpMax_AEA.ed. numeric
@attribute P_VSA_MR_7 numeric
@attribute nPyrazoles numeric
@attribute CATS2D_01_AA numeric
@attribute SpMin2_Bh.v. numeric
@attribute SM15_EA.ed. numeric
@attribute SM03_EA.ed. numeric
@attribute C.026 numeric
@attribute MATS8p numeric
@attribute SsssCH numeric
@attribute nArX numeric
@attribute Eig01_EA numeric
@attribute SM09_AEA.bo. numeric
@attribute SpDiam_EA numeric
@attribute SpMax_EA numeric
@attribute MATS7m numeric
@attribute Eig01_AEA.ri. numeric
@attribute SpMax_AEA.ri. numeric
@attribute SM15_EA.bo. numeric
@attribute SpDiam_AEA.bo. numeric
@attribute P_VSA_m_2 numeric
@attribute SM10_EA.ed. numeric
@attribute Eig01_AEA.bo. numeric
@attribute SpMax_AEA.bo. numeric
@attribute Eta_FL_A numeric
@attribute DLS_04 numeric
@attribute Eig01_EA.ed. numeric
@attribute SM10_AEA.dm. numeric
@attribute SpMax_EA.ed. numeric
@attribute SM11_EA.ed. numeric
@attribute SM12_EA.ed. numeric
@attribute SM14_EA.ed. numeric
@attribute Eig02_AEA.ed. numeric
@attribute Eig03_EA.bo. numeric
@attribute SM13_AEA.ri. numeric
@attribute SM13_EA.bo. numeric
@attribute SpMax2_Bh.s. numeric
@attribute DLS_02 numeric
@attribute P_VSA_s_1 numeric
@attribute SpMax1_Bh.m. numeric
@attribute SM14_EA.bo. numeric
@attribute NNRS numeric
@attribute NssssC numeric
@attribute SpDiam_AEA.dm. numeric
@attribute Eig02_EA numeric
@attribute SM10_AEA.bo. numeric
@attribute NRS numeric
@attribute H.046 numeric
@attribute SM14_EA numeric
@attribute SpMax2_Bh.m. numeric
@attribute Eig03_AEA.ed. numeric
@attribute C.004 numeric
@attribute nCq numeric
@attribute SM09_EA.ed. numeric
@attribute Eig02_EA.ed. numeric
@attribute SM11_AEA.dm. numeric
@attribute cRo5 numeric
@attribute Eig02_AEA.bo. numeric
@attribute SM07_EA.ed. numeric
@attribute SM13_EA numeric
@attribute pXC50 numeric

@data
22.177, 3, 1.158, 6.942, 3.942, 3.942, 3.942, 7.112, 34.589, 7.565, 7.565, 12.233, 0.0, 0.0, 2.059, 39.849, 8.611, 0.0, 0.021, 0.795, 0.0, 3.706, 3.706, 5.706, 3.706, 0.023, 4.705, 4.705, 21.062, 5.706, 159.504, 26.758, 4.706, 4.706, 0.146, 0.9, 14.177, 14.177, 14.177, 29.352, 31.971, 37.217, 6.876, 3.557, 3.557, 18.386, 7.413, 0.67, 0.0, 4.026, 19.756, 0.6, 3, 5.739, 3.144, 3.144, 3, 26, 18.529, 3.937, 6.714, 3, 3, 24.148, 11.497, 11.497, 1, 4.47, 18.982, 17.254, 8.209
20.199, 3, 1.039, 6.945, 3.945, 3.945, 3.945, 2.158, 33.536, 7.292, 7.292, 12.233, 0.0, 0.0, 2.056, 38.66, 8.107, 0.0, -0.155, 2.287, 0.0, 3.464, 3.464, 5.464, 3.464, -0.196, 4.446, 4.446, 20.888, 5.52, 137.213, 25.893, 4.52, 4.52, 0.164, 0.8, 13.124, 13.124, 13.124, 28.427, 30.983, 36.098, 6.609, 3.408, 3.408, 18.201, 7.413, 1, 0.0, 4.004, 19.582, 0.6, 1, 5.773, 3.132, 3.132, 3, 14, 17.658, 3.915, 6.264, 0.0, 0.0, 23.338, 10.565, 10.565, 1, 4.414, 18.277, 16.441, 7.735
20.199, 3, 1.027, 6.945, 3.945, 3.945, 3.945, 2.188, 33.536, 7.292, 7.292, 12.233, 0.0, 0.0, 2.057, 38.66, 8.107, 0.0, -0.137, 2.285, 0.0, 3.464, 3.464, 5.464, 3.464, -0.195, 4.446, 4.446, 20.888, 5.52, 139.748, 25.893, 4.52, 4.52, 0.158, 1, 13.124, 13.124, 13.124, 28.427, 30.983, 36.098, 6.609, 3.408, 3.408, 18.201, 7.413, 0.83, 0.0, 4.004, 19.582, 0.6, 1, 5.773, 3.132, 3.132, 3, 16, 17.658, 3.915, 6.264, 0.0, 0.0, 23.338, 10.565, 10.565, 1, 4.414, 18.277, 16.441, 8.447
20.199, 3, 1.021, 6.945, 3.945, 3.945, 3.945, 2.21, 33.536, 7.292, 7.292, 12.233, 0.0, 0.0, 2.058, 38.66, 8.107, 0.0, -0.136, 2.284, 0.0, 3.464, 3.464, 5.464, 3.464, -0.149, 4.446, 4.446, 20.888, 5.52, 142.282, 25.893, 4.52, 4.52, 0.153, 1, 13.124, 13.124, 13.124, 28.427, 30.983, 36.098, 6.609, 3.408, 3.408, 18.201, 7.413, 0.83, 0.0, 4.005, 19.582, 0.6, 1, 5.773, 3.132, 3.132, 3, 18, 17.658, 3.915, 6.264, 0.0, 0.0, 23.338, 10.565, 10.565, 1, 4.414, 18.277, 16.441, 7.87
17.453, 3, 0.958, 6.942, 3.942, 3.942, 3.942, 2.173, 30.841, 6.614, 6.614, 12.233, 0.0, 0.0, 2.04, 35.523, 7.286, 0.0, -0.09, 0.202, 0.0, 3.146, 3.146, 5.146, 3.146, -0.185, 4.131, 4.131, 20.764, 5.472, 137.213, 23.879, 4.472, 4.472, 0.183, 1, 10.581, 10.581, 10.581, 26.167, 28.523, 33.19, 6.281, 2.845, 2.845, 18.054, 7.413, 1, 0.0, 3.961, 19.453, 1, 0.0, 5.726, 2.795, 2.795, 3, 13, 16.261, 3.761, 5.402, 0.0, 0.0, 21.499, 9.313, 9.313, 1, 4.114, 16.831, 15.127, 7.975
17.558, 3, 0.988, 6.946, 3.946, 3.946, 3.946, 2.171, 31.275, 6.62, 6.62, 12.233, 0.0, 0.0, 2.055, 35.951, 7.609, 0.0, -0.081, -0.042, 0.0, 3.154, 3.154, 5.154, 3.154, -0.092, 4.14, 4.14, 21.245, 5.43, 176.42, 24.308, 4.475, 4.475, 0.222, 0.8, 10.6, 10.6, 10.6, 26.601, 28.956, 33.621, 6.513, 3.557, 3.557, 18.53, 7.413, 1, 0.0, 3.984, 19.937, 0.75, 0.0, 5.733, 3.032, 3.032, 3, 11, 16.637, 3.905, 6.265, 0.0, 0.0, 21.927, 10.232, 10.232, 1, 4.31, 17.242, 15.502, 7.996
17.558, 3, 0.988, 6.946, 3.946, 3.946, 3.946, 2.171, 31.275, 6.62, 6.62, 12.233, 0.0, 0.0, 2.055, 35.951, 7.609, 0.0, -0.081, -0.042, 0.0, 3.154, 3.154, 5.154, 3.154, -0.092, 4.14, 4.14, 21.245, 5.43, 176.42, 24.308, 4.475, 4.475, 0.222, 0.8, 10.6, 10.6, 10.6, 26.601, 28.956, 33.621, 6.513, 3.557, 3.557, 18.53, 7.413, 1, 0.0, 3.984, 19.937, 0.75, 0.0, 5.733, 3.032, 3.032, 3, 11, 16.637, 3.905, 6.265, 0.0, 0.0, 21.927, 10.232, 10.232, 1, 4.31, 17.242, 15.502, 6.433
17.453, 3, 0.949, 6.942, 3.942, 3.942, 3.942, 2.168, 30.841, 6.614, 6.614, 12.233, 0.0, 0.0, 2.019, 35.523, 7.286, 0.0, -0.109, 0.0, 0.0, 3.146, 3.146, 5.146, 3.146, -0.187, 4.131, 4.131, 20.764, 5.472, 139.235, 23.879, 4.472, 4.472, 0.194, 1, 10.581, 10.581, 10.581, 26.167, 28.523, 33.19, 6.281, 2.845, 2.845, 18.054, 7.413, 1, 0.0, 3.959, 19.453, 1, 0.0, 5.723, 2.795, 2.795, 3, 9, 16.261, 3.748, 5.402, 0.0, 0.0, 21.499, 9.313, 9.313, 1, 4.114, 16.831, 15.127, 7.311
18.684, 3, 0.891, 6.95, 3.95, 3.95, 3.95, 2.081, 32.245, 7.116, 7.116, 12.233, 0.0, 0.0, 2.004, 37.11, 7.901, 1, -0.135, 0.0, 0.0, 3.32, 3.32, 5.32, 3.32, -0.017, 4.183, 4.183, 21.259, 5.387, 176.147, 24.993, 4.481, 4.481, 0.243, 0.8, 11.69, 11.69, 11.69, 27.391, 29.825, 34.679, 6.614, 3.561, 3.561, 18.55, 7.999, 1, 0.0, 3.975, 19.953, 1, 1, 6.46, 3.145, 3.145, 3, 7, 17.256, 3.881, 6.281, 0.0, 0.0, 22.55, 10.581, 10.581, 1, 4.445, 17.717, 16.08, 7.721
20.199, 3, 0.776, 6.961, 3.961, 3.961, 3.961, 2.176, 33.536, 7.292, 7.292, 51.382, 0.0, 0.0, 2.051, 38.66, 8.139, 1, -0.157, 2.249, 1, 3.464, 3.464, 5.464, 3.464, -0.121, 4.446, 4.446, 20.999, 5.521, 133.772, 25.894, 4.521, 4.521, 0.156, 0.9, 13.124, 13.124, 13.124, 28.427, 30.983, 36.098, 6.61, 3.432, 3.432, 18.309, 7.413, 0.67, 0.0, 4.042, 19.688, 0.6, 1, 5.773, 3.134, 3.134, 3, 16, 17.666, 3.963, 6.265, 0.0, 0.0, 23.339, 10.567, 10.567, 1, 4.417, 18.28, 16.451, 7.37
17.457, 3, 0.708, 6.959, 3.959, 3.959, 3.959, 2.161, 30.846, 6.615, 6.615, 51.382, 0.0, 0.0, 2.035, 35.528, 7.357, 1, -0.107, 0.185, 1, 3.148, 3.148, 5.148, 3.148, -0.1, 4.132, 4.132, 20.888, 5.475, 131.238, 23.886, 4.475, 4.475, 0.179, 1, 10.583, 10.583, 10.583, 26.172, 28.528, 33.194, 6.282, 3.111, 3.111, 18.179, 7.413, 1, 0.0, 4.031, 19.572, 1, 0.0, 5.726, 2.807, 2.807, 3, 13, 16.292, 3.854, 5.405, 0.0, 0.0, 21.507, 9.318, 9.318, 1, 4.14, 16.845, 15.162, 7.383
18.684, 3, 0.701, 6.964, 3.964, 3.964, 3.964, 2.069, 32.246, 7.116, 7.116, 51.382, 0.0, 0.0, 2.002, 37.111, 7.941, 2, -0.163, 0.0, 1, 3.32, 3.32, 5.32, 3.32, 0.006, 4.183, 4.183, 21.337, 5.389, 170.172, 24.995, 4.483, 4.483, 0.238, 0.8, 11.69, 11.69, 11.69, 27.393, 29.826, 34.68, 6.615, 3.627, 3.627, 18.627, 7.999, 0.83, 0.0, 4.034, 20.027, 1, 1, 6.46, 3.147, 3.147, 3, 7, 17.267, 3.914, 6.282, 0.0, 0.0, 22.553, 10.583, 10.583, 1, 4.446, 17.723, 16.093, 6.401
20.201, 3, 0.871, 6.973, 3.973, 3.973, 3.973, 2.174, 33.538, 7.292, 7.292, 51.382, 0.0, 0.0, 2.05, 38.661, 8.139, 1, -0.129, 2.243, 1, 3.464, 3.464, 5.464, 3.464, -0.158, 4.446, 4.446, 21.039, 5.522, 133.772, 25.897, 4.522, 4.522, 0.156, 0.9, 13.124, 13.124, 13.124, 28.429, 30.985, 36.099, 6.613, 3.432, 3.432, 18.342, 7.413, 0.67, 0.0, 4.045, 19.724, 0.6, 1, 5.773, 3.138, 3.138, 3, 16, 17.67, 3.964, 6.269, 0.0, 0.0, 23.342, 10.586, 10.586, 1, 4.42, 18.283, 16.455, 8.745
20.278, 2, 0.982, 7.045, 4.045, 4.045, 4.045, 2.171, 33.567, 7.292, 7.292, 51.382, 0.0, 0.0, 2.049, 38.684, 8.17, 1, -0.162, 2.236, 1, 3.464, 3.464, 5.464, 3.464, -0.173, 4.446, 4.446, 21.264, 5.535, 133.772, 25.937, 4.535, 4.535, 0.156, 0.9, 13.124, 13.124, 13.124, 28.466, 31.018, 36.125, 6.71, 3.434, 3.434, 18.527, 7.413, 0.67, 0.0, 4.059, 19.922, 0.6, 1, 5.774, 3.171, 3.171, 3, 16, 17.711, 3.965, 6.34, 0.0, 0.0, 23.386, 10.892, 10.892, 1, 4.444, 18.332, 16.497, 9.155
20.199, 3, 1.001, 6.961, 3.961, 3.961, 3.961, 4.257, 33.536, 7.292, 7.292, 12.233, 0.0, 0.0, 2.066, 38.66, 8.139, 0.0, -0.179, 2.281, 0.0, 3.464, 3.464, 5.464, 3.464, -0.199, 4.446, 4.446, 20.999, 5.521, 142.282, 25.894, 4.521, 4.521, 0.155, 1, 13.124, 13.124, 13.124, 28.427, 30.983, 36.098, 6.61, 3.432, 3.432, 18.309, 7.413, 0.83, 0.0, 4.008, 19.688, 0.6, 1, 5.773, 3.134, 3.134, 3, 19, 17.666, 3.922, 6.265, 0.0, 0.0, 23.339, 10.567, 10.567, 1, 4.417, 18.28, 16.451, 7.879
20.199, 3, 0.993, 6.963, 3.963, 3.963, 3.963, 3.826, 33.537, 7.292, 7.292, 12.233, 0.0, 0.0, 2.055, 38.66, 8.155, 1, -0.127, 2.249, 0.0, 3.464, 3.464, 5.464, 3.464, -0.163, 4.446, 4.446, 21.015, 5.521, 146.398, 25.895, 4.521, 4.521, 0.164, 1, 13.124, 13.124, 13.124, 28.428, 30.984, 36.098, 6.61, 3.435, 3.435, 18.326, 7.413, 1, 0.0, 4.007, 19.704, 0.6, 1, 5.773, 3.135, 3.135, 3, 16, 17.669, 3.921, 6.265, 0.0, 0.0, 23.341, 10.568, 10.568, 1, 4.417, 18.284, 16.455, 7.04
20.199, 3, 0.972, 6.945, 3.945, 3.945, 3.945, 2.222, 33.536, 7.292, 7.292, 12.233, 0.0, 0.0, 2.053, 38.66, 8.107, 0.0, -0.15, 2.442, 0.0, 3.464, 3.464, 5.464, 3.464, -0.24, 4.445, 4.445, 20.888, 5.52, 135.756, 25.893, 4.52, 4.52, 0.154, 0.9, 13.124, 13.124, 13.124, 28.427, 30.983, 36.098, 6.609, 3.408, 3.408, 18.201, 4.893, 0.83, 0.0, 4.082, 19.582, 0.6, 1, 5.862, 3.132, 3.132, 3, 16, 17.658, 3.951, 6.264, 0.0, 0.0, 23.338, 10.565, 10.565, 1, 4.414, 18.277, 16.441, 7.748
17.453, 3, 0.927, 6.942, 3.942, 3.942, 3.942, 2.207, 30.841, 6.614, 6.614, 12.233, 0.0, 0.0, 2.038, 35.523, 7.286, 0.0, -0.18, 0.294, 0.0, 3.146, 3.146, 5.146, 3.146, -0.219, 4.112, 4.112, 20.764, 5.472, 133.222, 23.879, 4.472, 4.472, 0.178, 1, 10.581, 10.581, 10.581, 26.167, 28.523, 33.19, 6.281, 2.845, 2.845, 18.054, 4.892, 0.83, 0.0, 4.072, 19.453, 1, 0.0, 5.846, 2.795, 2.795, 3, 13, 16.261, 3.791, 5.402, 0.0, 0.0, 21.499, 9.313, 9.313, 1, 4.114, 16.831, 15.127, 7.444
17.307, 3, 1.159, 6.902, 3.902, 3.902, 3.902, 7.509, 31.053, 6.563, 6.563, 14.99, 0.0, 0.0, 1.938, 35.711, 7.6, 0.0, -0.01, 0.0, 0.0, 3.145, 3.145, 5.145, 3.145, -0.17, 4.096, 4.096, 20.587, 5.349, 152.645, 24.105, 4.43, 4.43, 0.202, 1, 10.437, 10.437, 10.437, 26.398, 28.739, 33.387, 6.446, 3.183, 3.183, 17.91, 7.425, 1, 0.0, 3.949, 19.299, 1, 1, 5.779, 3.094, 3.094, 2, 7, 16.683, 3.718, 5.976, 0.0, 0.0, 21.746, 10.154, 10.154, 1, 4.163, 17.091, 15.546, 6.733
17.307, 3, 0.955, 6.902, 3.902, 3.902, 3.902, 2.18, 30.626, 6.564, 6.564, 14.99, 0.0, 0.0, 2.04, 35.279, 7.273, 0.0, -0.076, 0.042, 0.0, 3.113, 3.113, 5.113, 3.113, -0.173, 4.086, 4.086, 20.571, 5.431, 136.784, 23.721, 4.431, 4.431, 0.181, 1, 10.437, 10.437, 10.437, 25.986, 28.326, 32.96, 6.108, 3.057, 3.057, 17.886, 7.423, 1, 0.0, 3.955, 19.28, 1, 0.0, 5.739, 2.817, 2.817, 3, 17, 16.179, 3.773, 5.863, 0.0, 0.0, 21.359, 8.869, 8.869, 1, 4.055, 16.736, 15.057, 7.447
21.419, 1, 1.007, 7.076, 4.076, 4.076, 4.076, 11.233, 33.946, 7.463, 7.463, 9.476, 0.0, 0.0, 1.998, 39.068, 8.28, 1, -0.29, 0.794, 0.0, 3.523, 3.523, 5.523, 3.523, -0.269, 4.49, 4.49, 21.228, 5.575, 103.784, 26.291, 4.624, 4.624, 0.13, 1, 13.224, 13.224, 13.224, 28.83, 31.393, 36.509, 7.296, 3.185, 3.185, 18.465, 4.861, 1, 0.0, 4.015, 19.87, 0.333, 2, 5.78, 3.367, 3.367, 1, 16, 18.083, 3.739, 6.419, 1, 1, 23.722, 12.424, 12.424, 1, 4.442, 18.619, 16.845, 6.837
15.561, 0.0, 1.202, 7.337, 4.337, 4.337, 4.337, 0.0, 28.972, 6.186, 6.186, 16.786, 0.0, 0.0, 1.962, 33.4, 6.629, 1, -0.123, 0.0, 0.0, 2.933, 2.933, 4.933, 2.933, -0.133, 3.896, 3.896, 22.037, 5.155, 128.414, 22.401, 4.41, 4.41, 0.308, 0.5, 9.242, 9.242, 9.242, 24.55, 26.786, 31.197, 5.537, 2.984, 2.984, 19.114, 4.734, 1, 0.0, 4.119, 20.609, 0.667, 0.0, 6.554, 2.576, 2.576, 2, 0.0, 15.24, 3.881, 5.001, 0.0, 0.0, 20.134, 7.54, 7.54, 1, 3.944, 15.714, 14.151, 5.4
19.757, 0.0, 1.269, 7.338, 4.338, 4.338, 4.338, 0.0, 32.589, 7.248, 7.248, 16.786, 0.0, 0.0, 1.992, 37.587, 7.67, 1, -0.14, 0.0, 0.0, 3.377, 3.377, 5.377, 3.377, -0.013, 4.255, 4.255, 22.265, 5.33, 150.306, 25.126, 4.543, 4.543, 0.294, 0.6, 12.241, 12.241, 12.241, 27.598, 30.099, 35.09, 6.186, 3.078, 3.078, 19.366, 7.999, 0.83, 0.0, 4.034, 20.842, 0.667, 1, 6.47, 2.926, 2.926, 2, 0.0, 17.181, 3.881, 5.673, 0.0, 0.0, 22.621, 9.24, 9.24, 1, 4.401, 17.66, 15.981, 5.2
18.669, 0.0, 1.006, 7.337, 4.337, 4.337, 4.337, 0.0, 32.012, 7.116, 7.116, 16.786, 0.0, 0.0, 1.992, 36.911, 7.6, 1, -0.14, 0.0, 0.0, 3.32, 3.32, 5.32, 3.32, 0.172, 4.181, 4.181, 22.175, 5.227, 150.306, 24.7, 4.457, 4.457, 0.293, 0.6, 11.69, 11.69, 11.69, 27.123, 29.571, 34.462, 6.186, 3.2, 3.2, 19.277, 7.999, 0.83, 0.0, 4.032, 20.755, 0.667, 1, 6.46, 2.931, 2.931, 2, 0.0, 16.985, 3.878, 5.553, 0.0, 0.0, 22.249, 9.242, 9.242, 1, 4.404, 17.393, 15.805, 5.9
15.669, 0.0, 1.07, 7.338, 4.338, 4.338, 4.338, 1.661, 29.514, 6.208, 6.208, 16.786, 0.0, 0.0, 1.978, 33.953, 6.934, 2, -0.142, 0.0, 0.0, 2.957, 2.957, 4.957, 2.957, -0.064, 3.923, 3.923, 22.138, 5.183, 155.487, 22.904, 4.414, 4.414, 0.315, 0.6, 9.322, 9.322, 9.322, 25.073, 27.317, 31.744, 6.13, 3.024, 3.024, 19.233, 4.851, 1, 0.0, 4.029, 20.716, 0.667, 0.0, 5.131, 2.817, 2.817, 2, 0.0, 15.612, 3.835, 5.243, 0.0, 0.0, 20.627, 9.006, 9.006, 1, 4.199, 16.164, 14.523, 5.3
15.564, 0.0, 1.019, 7.337, 4.337, 4.337, 4.337, 1.66, 29.039, 6.186, 6.186, 16.786, 0.0, 0.0, 1.978, 33.454, 6.823, 2, -0.137, 0.0, 0.0, 2.936, 2.936, 4.936, 2.936, 0.124, 3.908, 3.908, 22.085, 5.169, 155.487, 22.497, 4.41, 4.41, 0.314, 0.6, 9.244, 9.244, 9.244, 24.634, 26.863, 31.258, 5.657, 3.057, 3.057, 19.174, 4.856, 1, 0.0, 4.029, 20.661, 0.667, 0.0, 5.007, 2.698, 2.698, 2, 0.0, 15.386, 3.834, 5.266, 0.0, 0.0, 20.237, 7.903, 7.903, 1, 4.081, 15.84, 14.305, 5.6
15.561, 0.0, 0.925, 7.337, 4.337, 4.337, 4.337, 1.66, 29, 6.186, 6.186, 16.786, 0.0, 0.0, 1.978, 33.42, 6.823, 2, -0.08, 0.0, 0.0, 2.935, 2.935, 4.935, 2.935, -0.025, 3.907, 3.907, 22.075, 5.166, 155.487, 22.454, 4.41, 4.41, 0.314, 0.6, 9.242, 9.242, 9.242, 24.592, 26.822, 31.221, 5.583, 3.079, 3.079, 19.163, 4.857, 1, 0.0, 4.029, 20.651, 0.667, 0.0, 4.991, 2.665, 2.665, 2, 0.0, 15.351, 3.833, 5.283, 0.0, 0.0, 20.196, 7.658, 7.658, 1, 4.05, 15.807, 14.271, 5.7
15.605, 0.0, 0.928, 7.338, 4.338, 4.338, 4.338, 0.0, 29.299, 6.194, 6.194, 55.934, 0.0, 0.0, 1.965, 33.716, 6.862, 2, -0.077, 0.0, 1, 2.95, 2.95, 4.95, 2.95, -0.008, 3.915, 3.915, 22.126, 5.169, 142.861, 22.732, 4.413, 4.413, 0.309, 0.6, 9.27, 9.27, 9.27, 24.882, 27.117, 31.519, 6.045, 3.021, 3.021, 19.219, 4.909, 1, 0.0, 4.055, 20.703, 0.667, 0.0, 5.189, 2.784, 2.784, 2, 0.0, 15.537, 3.958, 5.217, 0.0, 0.0, 20.462, 8.675, 8.675, 1, 4.17, 16.026, 14.451, 5.2
15.564, 0.0, 1.096, 7.337, 4.337, 4.337, 4.337, 0.0, 29.008, 6.186, 6.186, 55.934, 0.0, 0.0, 1.965, 33.429, 6.763, 2, -0.077, 0.0, 1, 2.936, 2.936, 4.936, 2.936, -0.008, 3.907, 3.907, 22.079, 5.161, 142.861, 22.457, 4.41, 4.41, 0.308, 0.6, 9.243, 9.243, 9.243, 24.595, 26.829, 31.23, 5.612, 3.048, 3.048, 19.166, 4.919, 1, 0.0, 4.046, 20.654, 0.667, 0.0, 5.034, 2.67, 2.67, 2, 0.0, 15.346, 3.961, 5.163, 0.0, 0.0, 20.19, 7.765, 7.765, 1, 4.059, 15.784, 14.263, 5.6
15.561, 0.0, 0.625, 7.337, 4.337, 4.337, 4.337, 0.0, 28.983, 6.186, 6.186, 55.934, 0.0, 0.0, 1.965, 33.408, 6.763, 2, -0.077, 0.0, 1, 2.934, 2.934, 4.934, 2.934, 0.159, 3.907, 3.907, 22.07, 5.16, 142.861, 22.425, 4.41, 4.41, 0.308, 0.6, 9.242, 9.242, 9.242, 24.567, 26.802, 31.207, 5.561, 3.065, 3.065, 19.156, 4.922, 1, 0.0, 4.044, 20.645, 0.667, 0.0, 5.006, 2.641, 2.641, 2, 0.0, 15.316, 3.962, 5.129, 0.0, 0.0, 20.16, 7.602, 7.602, 1, 4.031, 15.757, 14.234, 5.7
15.564, 0.0, 1.014, 7.337, 4.337, 4.337, 4.337, 0.0, 29.008, 6.186, 6.186, 16.786, 0.0, 0.0, 1.962, 33.429, 6.763, 2, -0.048, 0.0, 1, 2.936, 2.936, 4.936, 2.936, -0.022, 3.907, 3.907, 22.079, 5.161, 142.416, 22.457, 4.41, 4.41, 0.293, 0.6, 9.243, 9.243, 9.243, 24.595, 26.829, 31.23, 5.612, 3.048, 3.048, 19.166, 4.753, 0.83, 0.0, 6.88, 20.654, 0.667, 0.0, 5.022, 2.67, 2.67, 2, 0.0, 15.346, 4.024, 5.163, 0.0, 0.0, 20.19, 7.765, 7.765, 1, 4.059, 15.784, 14.263, 5.7
15.561, 0.0, 0.976, 7.336, 4.336, 4.336, 4.336, 0.0, 28.972, 6.186, 6.186, 34.796, 0.0, 0.0, 2.035, 33.4, 6.629, 0.0, -0.182, 0.623, 0.0, 2.933, 2.933, 4.933, 2.933, -0.161, 3.906, 3.906, 22.003, 5.408, 111.371, 22.401, 4.408, 4.408, 0.213, 0.8, 9.242, 9.242, 9.242, 24.55, 26.786, 31.197, 5.537, 2.427, 2.427, 19.067, 4.456, 1, 0.0, 4.024, 20.559, 0.667, 0.0, 4.979, 2.576, 2.576, 2, 6, 15.24, 3.717, 5.001, 0.0, 0.0, 20.134, 7.54, 7.54, 1, 3.741, 15.714, 14.151, 5.2
18.669, 0.0, 1.069, 7.337, 4.337, 4.337, 4.337, 0.0, 32.012, 7.116, 7.116, 33.571, 0.0, 0.0, 1.99, 36.911, 7.6, 1, 0.028, 0.0, 0.0, 3.32, 3.32, 5.32, 3.32, 0.13, 4.181, 4.181, 22.175, 5.227, 156.757, 24.7, 4.457, 4.457, 0.297, 0.4, 11.69, 11.69, 11.69, 27.123, 29.571, 34.462, 6.186, 3.2, 3.2, 19.277, 7.999, 1, 0.0, 4.02, 20.755, 0.667, 1, 6.46, 2.931, 2.931, 2, 0.0, 16.985, 3.877, 5.553, 0.0, 0.0, 22.249, 9.242, 9.242, 1, 4.404, 17.393, 15.805, 5.4
18.669, 0.0, 1.045, 7.337, 4.337, 4.337, 4.337, 0.0, 32.012, 7.116, 7.116, 33.571, 0.0, 0.0, 1.991, 36.911, 7.6, 1, -0.297, 0.0, 0.0, 3.32, 3.32, 5.32, 3.32, 0.163, 4.18, 4.18, 22.175, 5.227, 156.757, 24.7, 4.457, 4.457, 0.297, 0.4, 11.69, 11.69, 11.69, 27.123, 29.571, 34.462, 6.186, 3.2, 3.2, 19.277, 7.999, 1, 0.0, 4.023, 20.755, 0.667, 1, 6.46, 2.931, 2.931, 2, 0.0, 16.985, 3.878, 5.553, 0.0, 0.0, 22.249, 9.242, 9.242, 1, 4.404, 17.393, 15.805, 5.5
18.687, 0.0, 1.008, 7.433, 4.433, 4.433, 4.433, 0.0, 32.128, 7.116, 7.116, 16.786, 0.0, 0.0, 1.984, 37.01, 7.662, 2, -0.251, 0.0, 0.0, 3.32, 3.32, 5.32, 3.32, 0.144, 4.182, 4.182, 22.455, 5.281, 150.306, 24.841, 4.507, 4.507, 0.294, 0.6, 11.69, 11.69, 11.69, 27.256, 29.697, 34.571, 6.514, 3.134, 3.134, 19.509, 7.999, 1, 0.0, 4.041, 21.004, 0.667, 1, 6.46, 3.042, 3.042, 2, 0.0, 17.074, 3.871, 5.483, 0.0, 0.0, 22.392, 10.24, 10.24, 1, 4.442, 17.533, 15.893, 5.5
18.687, 0.0, 1.005, 7.433, 4.433, 4.433, 4.433, 0.0, 32.128, 7.116, 7.116, 16.786, 0.0, 0.0, 1.986, 37.01, 7.662, 1, -0.333, 0.0, 0.0, 3.32, 3.32, 5.32, 3.32, 0.115, 4.182, 4.182, 22.455, 5.281, 150.306, 24.841, 4.507, 4.507, 0.294, 0.6, 11.69, 11.69, 11.69, 27.256, 29.697, 34.571, 6.514, 3.134, 3.134, 19.509, 7.999, 0.83, 0.0, 4.043, 21.004, 0.667, 1, 6.46, 3.042, 3.042, 2, 0.0, 17.074, 3.872, 5.483, 0.0, 0.0, 22.392, 10.24, 10.24, 1, 4.442, 17.533, 15.893, 5.8
19.081, 0.0, 0.851, 7.569, 4.569, 4.569, 4.569, 0.0, 32.413, 7.116, 7.116, 16.786, 0.0, 0.0, 2.063, 37.295, 7.934, 1, -0.18, 0.513, 0.0, 3.321, 3.321, 5.321, 3.321, -0.058, 4.195, 4.195, 22.876, 5.629, 181.509, 25.124, 4.629, 4.629, 0.228, 0.7, 11.691, 11.691, 11.691, 27.537, 29.983, 34.857, 6.79, 3.365, 3.365, 19.871, 7.999, 0.83, 0.0, 4.071, 21.388, 0.75, 1, 6.46, 3.19, 3.19, 3, 10, 17.302, 3.877, 6.027, 0.0, 0.0, 22.666, 11.167, 11.167, 1, 4.451, 17.801, 16.121, 5.8
